
AMDuProf PROFILE REPORT

EXECUTION
Target Path:
Command Line Arguments:
Working Directory:
Environment Variables:
CPU Details:,"Family(0x17), Model(0x1), Number of Cores(96)"
Operating System:,"LinuxUbuntu 18.04.2 LTS-64 (Kernel: 4.15.0)"

PROFILE DETAILS
Profile Session Type:,"Investigate Data Access"
Profile Scope:,"System-Wide"
CPU Mask:,"0x1FFFFFFFF"
CPU Affinity Mask:,"0xFFFFFFFFFFFFFFFFFFFFFFFF"
Profile Start Time:,"Apr-06-2020_22-16-04"
Profile End Time:,"Apr-06-2020_22-20-05"
Profile Duration:,"241 seconds"
Data Folder:,"/tmp"
Call Stack Sampling:,"False"

Monitored Events:,Name,Interval,Unitmask,User,OS
,"Misaligned loads (PMCx047)",25000,0,True,True
,"Cycles not in Halt (PMCx076)",250000,0,True,True
,"Retired Instructions (PMCx0C0)",250000,0,True,True
,"LS Dispatch (PMCx029)",250000,7,True,True
,"Data Cache Refills from System (PMCx043)",25000,11,True,True
,"Requests to L2 Group1 (PMCx060)",25000,c8,True,True
,"L1 DTLB Miss (PMCx045)",25000,ff,True,True

"5 HOTTEST FUNCTIONS (Sort Event - CPU clocks)"
Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"anon!0x2e5f5941" (BINARY FILE NOT FOUND),5,538,615,656,62,235,301,1.067,0.038,0.036,1.143,0.875,1.067,0.049,0.010,0.001,0.001

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"anon!0x2d4bb8ca" (BINARY FILE NOT FOUND),43,528,485,602,36,230,50,1.241,0.047,0.038,0.919,1.089,1.241,0.010,0.007,0.009,0.007

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"anon!0x2e583a21" (BINARY FILE NOT FOUND),44,503,500,451,104,299,468,0.902,0.060,0.066,0.994,1.006,0.902,0.094,0.021,0.009,0.010

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"anon!0x2e64938c" (BINARY FILE NOT FOUND),0,488,409,527,86,191,435,1.289,0.047,0.036,0.838,1.193,1.289,0.106,0.021,0.000,0.000


PROFILE REPORT FOR PROCESS - /usr/lib/erlang/erts-8.3/bin/beam.smp (PID - 17335)
PROCESS,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"/usr/lib/erlang/erts-8.3/bin/beam.smp",44,20593,21974,11057,1124,3542,507,0.5032,0.0161,0.0320,1.0671,0.9372,0.5032,0.0023,0.0051,0.0002,0.0004

THREAD SUMMARY
THREAD,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"Thread-17718",35,4513,4043,2052,194,755,103,0.5075,0.0187,0.0368,0.8959,1.1163,0.5075,0.0025,0.0048,0.0009,0.0017
"Thread-17724",1,1102,1684,794,49,109,17,0.4715,0.0065,0.0137,1.5281,0.6544,0.4715,0.0010,0.0029,0.0001,0.0001
"Thread-17726",0,1079,1668,762,35,112,10,0.4568,0.0067,0.0147,1.5459,0.6469,0.4568,0.0006,0.0021,0.0000,0.0000
"Thread-17725",0,1064,1634,802,38,112,13,0.4908,0.0069,0.0140,1.5357,0.6512,0.4908,0.0008,0.0023,0.0000,0.0000
"Thread-17721",0,1062,1587,753,26,106,11,0.4745,0.0067,0.0141,1.4944,0.6692,0.4745,0.0007,0.0016,0.0000,0.0000
"Thread-17719",0,1047,1635,783,14,74,15,0.4789,0.0045,0.0095,1.5616,0.6404,0.4789,0.0009,0.0009,0.0000,0.0000
"Thread-17723",0,1042,1562,773,57,109,14,0.4949,0.0070,0.0141,1.4990,0.6671,0.4949,0.0009,0.0036,0.0000,0.0000
"Thread-17722",0,1024,1598,747,28,83,7,0.4675,0.0052,0.0111,1.5605,0.6408,0.4675,0.0004,0.0018,0.0000,0.0000
"Thread-17720",0,1008,1655,775,23,82,7,0.4683,0.0050,0.0106,1.6419,0.6091,0.4683,0.0004,0.0014,0.0000,0.0000
"Thread-17814",0,260,184,103,6,23,3,0.5598,0.0125,0.0223,0.7077,1.4130,0.5598,0.0016,0.0033,0.0000,0.0000


MODULE SUMMARY
MODULE,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"[kernel.kallsyms]_text",3,12178,12266,6331,733,2251,314,0.5161,0.0184,0.0356,1.0072,0.9928,0.5161,0.0026,0.0060,0.0000,0.0000
"/usr/lib/erlang/erts-8.3/bin/beam.smp",41,7798,9133,4450,380,1245,187,0.4872,0.0136,0.0280,1.1712,0.8538,0.4872,0.0020,0.0042,0.0004,0.0009
"/lib/x86_64-linux-gnu/libc-2.19.so",0,351,471,221,5,31,3,0.4692,0.0066,0.0140,1.3419,0.7452,0.4692,0.0006,0.0011,0.0000,0.0000
"/lib/modules/4.15.0-91-generic/vdso/vdso64.so",0,192,58,33,4,5,2,0.5690,0.0086,0.0152,0.3021,3.3103,0.5690,0.0034,0.0069,0.0000,0.0000
"/lib/x86_64-linux-gnu/libpthread-2.19.so",0,71,43,22,2,10,1,0.5116,0.0233,0.0455,0.6056,1.6512,0.5116,0.0023,0.0047,0.0000,0.0000
"/lib/modules/4.15.0-91-generic/kernel/net/ipv4/netfilter/ip_tables.ko",0,1,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"/lib/modules/4.15.0-91-generic/kernel/fs/overlayfs/overlay.ko",0,1,1,0,0,0,0,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"/lib/modules/4.15.0-91-generic/kernel/net/netfilter/nf_conntrack.ko",0,1,2,0,0,0,0,0.0000,0.0000,0.0000,2.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000


FUNCTION SUMMARY
FUNCTION,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"find_busiest_group",0,1632,981,642,53,458,21,0.6544,0.0467,0.0713,0.6011,1.6636,0.6544,0.0021,0.0054,0.0000,0.0000
"beam.smp!0x4cfaa8",0,982,2007,1029,23,47,7,0.5127,0.0023,0.0046,2.0438,0.4893,0.5127,0.0003,0.0011,0.0000,0.0000
"entry_SYSCALL_64",0,466,1213,389,2,7,3,0.3207,0.0006,0.0018,2.6030,0.3842,0.3207,0.0002,0.0002,0.0000,0.0000
"__schedule",0,462,449,265,26,77,13,0.5902,0.0171,0.0291,0.9719,1.0290,0.5902,0.0029,0.0058,0.0000,0.0000
"load_balance",0,451,251,132,17,70,6,0.5259,0.0279,0.0530,0.5565,1.7968,0.5259,0.0024,0.0068,0.0000,0.0000
"beam.smp!0x4cfa90",0,444,1020,484,13,17,1,0.4745,0.0017,0.0035,2.2973,0.4353,0.4745,0.0001,0.0013,0.0000,0.0000
"beam.smp!0x4cfaa4",0,426,1004,497,9,17,1,0.4950,0.0017,0.0034,2.3568,0.4243,0.4950,0.0001,0.0009,0.0000,0.0000
"__x86_indirect_thunk_rax",0,383,799,343,14,14,3,0.4293,0.0018,0.0041,2.0862,0.4793,0.4293,0.0004,0.0018,0.0000,0.0000
"update_curr",0,382,427,203,19,33,6,0.4754,0.0077,0.0163,1.1178,0.8946,0.4754,0.0014,0.0044,0.0000,0.0000
"idle_cpu",0,372,260,134,16,106,11,0.5154,0.0408,0.0791,0.6989,1.4308,0.5154,0.0042,0.0062,0.0000,0.0000

Function Detail Data
Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"find_busiest_group" (BINARY FILE NOT FOUND),0,1632,981,642,53,458,21,0.654,0.047,0.071,0.601,1.664,0.654,0.002,0.005,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"beam.smp!0x4cfaa8" (BINARY FILE NOT FOUND),0,982,2007,1029,23,47,7,0.513,0.002,0.005,2.044,0.489,0.513,0.000,0.001,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"entry_SYSCALL_64" (BINARY FILE NOT FOUND),0,466,1213,389,2,7,3,0.321,0.001,0.002,2.603,0.384,0.321,0.000,0.000,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"__schedule" (BINARY FILE NOT FOUND),0,462,449,265,26,77,13,0.590,0.017,0.029,0.972,1.029,0.590,0.003,0.006,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"load_balance" (BINARY FILE NOT FOUND),0,451,251,132,17,70,6,0.526,0.028,0.053,0.557,1.797,0.526,0.002,0.007,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"beam.smp!0x4cfa90" (BINARY FILE NOT FOUND),0,444,1020,484,13,17,1,0.475,0.002,0.004,2.297,0.435,0.475,0.000,0.001,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"beam.smp!0x4cfaa4" (BINARY FILE NOT FOUND),0,426,1004,497,9,17,1,0.495,0.002,0.003,2.357,0.424,0.495,0.000,0.001,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"__x86_indirect_thunk_rax" (BINARY FILE NOT FOUND),0,383,799,343,14,14,3,0.429,0.002,0.004,2.086,0.479,0.429,0.000,0.002,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"update_curr" (BINARY FILE NOT FOUND),0,382,427,203,19,33,6,0.475,0.008,0.016,1.118,0.895,0.475,0.001,0.004,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"idle_cpu" (BINARY FILE NOT FOUND),0,372,260,134,16,106,11,0.515,0.041,0.079,0.699,1.431,0.515,0.004,0.006,0.000,0.000


PROFILE REPORT FOR PROCESS - /opt/AMDuProf_3.2-228/bin/AMDuProfCLI-bin (PID - 82230)
PROCESS,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"/opt/AMDuProf_3.2-228/bin/AMDuProfCLI-bin",88,11658,12604,6781,455,1124,310,0.5380,0.0089,0.0166,1.0811,0.9249,0.5380,0.0025,0.0036,0.0007,0.0013

THREAD SUMMARY
THREAD,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"Thread-82232",88,9934,11823,6288,421,694,277,0.5318,0.0059,0.0110,1.1902,0.8402,0.5318,0.0023,0.0036,0.0007,0.0014
"Thread-82230",0,969,418,254,24,222,20,0.6077,0.0531,0.0874,0.4314,2.3182,0.6077,0.0048,0.0057,0.0000,0.0000
"Thread-82231",0,586,277,179,8,171,10,0.6462,0.0617,0.0955,0.4727,2.1155,0.6462,0.0036,0.0029,0.0000,0.0000
"Thread-82233",0,169,86,60,2,37,3,0.6977,0.0430,0.0617,0.5089,1.9651,0.6977,0.0035,0.0023,0.0000,0.0000


MODULE SUMMARY
MODULE,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"[kernel.kallsyms]_text",25,5577,3174,1976,287,978,192,0.6226,0.0308,0.0495,0.5691,1.7571,0.6226,0.0060,0.0090,0.0008,0.0013
"/lib/x86_64-linux-gnu/libc-2.27.so",60,4433,7362,3781,116,93,67,0.5136,0.0013,0.0025,1.6607,0.6021,0.5136,0.0009,0.0016,0.0008,0.0016
"/opt/AMDuProf_3.2-228/bin/libAMDCpuProfilingControl.so",0,695,501,287,30,30,31,0.5729,0.0060,0.0105,0.7209,1.3872,0.5729,0.0062,0.0060,0.0000,0.0000
"/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.25",0,358,724,288,3,3,3,0.3978,0.0004,0.0010,2.0223,0.4945,0.3978,0.0004,0.0004,0.0000,0.0000
"/opt/AMDuProf_3.2-228/bin/libCXLBaseTools.so",1,331,542,275,10,10,9,0.5074,0.0018,0.0036,1.6375,0.6107,0.5074,0.0017,0.0018,0.0002,0.0004
"/opt/AMDuProf_3.2-228/bin/libCXLOSWrappers.so",1,164,237,121,6,3,5,0.5105,0.0013,0.0025,1.4451,0.6920,0.5105,0.0021,0.0025,0.0004,0.0008
"/lib/x86_64-linux-gnu/libpthread-2.27.so",0,74,51,41,3,3,3,0.8039,0.0059,0.0073,0.6892,1.4510,0.8039,0.0059,0.0059,0.0000,0.0000
"/opt/AMDuProf_3.2-228/bin/libAMDCpuProfilingRawData.so",1,14,12,11,0,1,0,0.9167,0.0083,0.0091,0.8571,1.1667,0.9167,0.0000,0.0000,0.0083,0.0091
"/opt/AMDuProf_3.2-228/bin/libAMDProfileCommon.so",0,8,1,0,0,1,0,0.0000,0.1000,0.0000,0.1250,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"/opt/AMDuProf_3.2-228/bin/AMDuProfCLI-bin",0,2,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000


FUNCTION SUMMARY
FUNCTION,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"_IO_vfwprintf",27,1325,2224,1211,40,26,21,0.5445,0.0012,0.0021,1.6785,0.5958,0.5445,0.0009,0.0018,0.0012,0.0022
"find_busiest_group",0,993,405,231,14,196,10,0.5704,0.0484,0.0848,0.4079,2.4519,0.5704,0.0025,0.0035,0.0000,0.0000
"perf_poll",0,807,218,133,50,103,5,0.6101,0.0472,0.0774,0.2701,3.7018,0.6101,0.0023,0.0229,0.0000,0.0000
"_IO_wdefault_xsputn",15,686,1242,653,19,10,13,0.5258,0.0008,0.0015,1.8105,0.5523,0.5258,0.0010,0.0015,0.0012,0.0023
"CaPerfConfig::readMmapBuffers()",0,657,442,263,30,30,30,0.5950,0.0068,0.0114,0.6728,1.4864,0.5950,0.0068,0.0068,0.0000,0.0000
"_raw_spin_lock_irqsave",2,501,116,93,21,74,0,0.8017,0.0638,0.0796,0.2315,4.3190,0.8017,0.0000,0.0181,0.0017,0.0022
"__libc_free",0,420,996,430,6,7,2,0.4317,0.0007,0.0016,2.3714,0.4217,0.4317,0.0002,0.0006,0.0000,0.0000
"wcschrnul",4,338,557,279,14,10,4,0.5009,0.0018,0.0036,1.6479,0.6068,0.5009,0.0007,0.0025,0.0007,0.0014
"__memcpy_ssse3",0,327,710,309,2,1,1,0.4352,0.0001,0.0003,2.1713,0.4606,0.4352,0.0001,0.0003,0.0000,0.0000
"_IO_fwide",0,326,292,164,9,12,7,0.5616,0.0041,0.0073,0.8957,1.1164,0.5616,0.0024,0.0031,0.0000,0.0000

Function Detail Data
Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"_IO_vfwprintf" (DEBUG INFO NOT FOUND),27,1325,2224,1211,40,26,21,0.545,0.001,0.002,1.678,0.596,0.545,0.001,0.002,0.001,0.002

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"find_busiest_group" (BINARY FILE NOT FOUND),0,993,405,231,14,196,10,0.570,0.048,0.085,0.408,2.452,0.570,0.002,0.003,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"perf_poll" (BINARY FILE NOT FOUND),0,807,218,133,50,103,5,0.610,0.047,0.077,0.270,3.702,0.610,0.002,0.023,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"_IO_wdefault_xsputn" (DEBUG INFO NOT FOUND),15,686,1242,653,19,10,13,0.526,0.001,0.002,1.810,0.552,0.526,0.001,0.002,0.001,0.002

Function,File,Line,SourceCode,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"CaPerfConfig::readMmapBuffers()",,,,0,657,442,263,30,30,30,0.595,0.007,0.011,0.673,1.486,0.595,0.007,0.007,0.000,0.000
,variant_release/AMDTCpuProfilingControl/src/Linux/CaPerfConfig.cpp (SOURCE FILE NOT FOUND),1015,,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,,1024,,0,5,7,4,0,0,0,0.571,0.000,0.000,1.400,0.714,0.571,0.000,0.000,0.000,0.000
,,1026,,0,3,2,0,0,0,0,0.000,0.000,0.000,0.667,1.500,0.000,0.000,0.000,0.000,0.000
,,1028,,0,8,6,5,0,0,0,0.833,0.000,0.000,0.750,1.333,0.833,0.000,0.000,0.000,0.000
,,1032,,0,219,183,107,9,8,7,0.585,0.004,0.007,0.836,1.197,0.585,0.004,0.005,0.000,0.000
,,1035,,0,383,196,126,21,22,20,0.643,0.011,0.017,0.512,1.954,0.643,0.010,0.011,0.000,0.000
,,1038,,0,6,7,4,0,0,0,0.571,0.000,0.000,1.167,0.857,0.571,0.000,0.000,0.000,0.000
,,1039,,0,3,13,1,0,0,0,0.077,0.000,0.000,4.333,0.231,0.077,0.000,0.000,0.000,0.000
,,1043,,0,5,2,2,0,0,0,1.000,0.000,0.000,0.400,2.500,1.000,0.000,0.000,0.000,0.000
,,1046,,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,,1048,,0,5,9,2,0,0,0,0.222,0.000,0.000,1.800,0.556,0.222,0.000,0.000,0.000,0.000
,,1050,,0,5,5,2,0,0,1,0.400,0.000,0.000,1.000,1.000,0.400,0.020,0.000,0.000,0.000
,,1052,,0,1,4,0,0,0,0,0.000,0.000,0.000,4.000,0.250,0.000,0.000,0.000,0.000,0.000
,,1057,,0,0,1,3,0,0,0,3.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000
,,1072,,0,1,0,1,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,,1076,,0,1,1,0,0,0,0,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000
,,1079,,0,2,2,2,0,0,0,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000
,,1086,,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,,1090,,0,1,1,1,0,0,0,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000
,,1093,,0,5,0,1,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,,1100,,0,3,1,2,0,0,2,2.000,0.000,0.000,0.333,3.000,2.000,0.200,0.000,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"_raw_spin_lock_irqsave" (BINARY FILE NOT FOUND),2,501,116,93,21,74,0,0.802,0.064,0.080,0.232,4.319,0.802,0.000,0.018,0.002,0.002

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"__libc_free" (DEBUG INFO NOT FOUND),0,420,996,430,6,7,2,0.432,0.001,0.002,2.371,0.422,0.432,0.000,0.001,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"wcschrnul" (DEBUG INFO NOT FOUND),4,338,557,279,14,10,4,0.501,0.002,0.004,1.648,0.607,0.501,0.001,0.003,0.001,0.001

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"__memcpy_ssse3" (DEBUG INFO NOT FOUND),0,327,710,309,2,1,1,0.435,0.000,0.000,2.171,0.461,0.435,0.000,0.000,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"_IO_fwide" (DEBUG INFO NOT FOUND),0,326,292,164,9,12,7,0.562,0.004,0.007,0.896,1.116,0.562,0.002,0.003,0.000,0.000


PROFILE REPORT FOR PROCESS - /usr/bin/mongod (PID - 17992)
PROCESS,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"/usr/bin/mongod",46,6573,5619,3329,338,1051,332,0.5925,0.0187,0.0316,0.8549,1.1698,0.5925,0.0059,0.0060,0.0008,0.0014

THREAD SUMMARY
THREAD,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"Thread-18232",45,4581,4806,2790,298,617,284,0.5805,0.0128,0.0221,1.0491,0.9532,0.5805,0.0059,0.0062,0.0009,0.0016
"Thread-18210",0,731,326,200,14,164,17,0.6135,0.0503,0.0820,0.4460,2.2423,0.6135,0.0052,0.0043,0.0000,0.0000
"Thread-18214",0,517,206,137,10,111,11,0.6650,0.0539,0.0810,0.3985,2.5097,0.6650,0.0053,0.0049,0.0000,0.0000
"Thread-18226",0,384,142,102,7,84,8,0.7183,0.0592,0.0824,0.3698,2.7042,0.7183,0.0056,0.0049,0.0000,0.0000
"Thread-18216",1,79,33,17,3,14,4,0.5152,0.0424,0.0824,0.4177,2.3939,0.5152,0.0121,0.0091,0.0030,0.0059
"Thread-18230",0,58,20,11,0,13,1,0.5500,0.0650,0.1182,0.3448,2.9000,0.5500,0.0050,0.0000,0.0000,0.0000
"Thread-18215",0,57,22,20,3,15,3,0.9091,0.0682,0.0750,0.3860,2.5909,0.9091,0.0136,0.0136,0.0000,0.0000
"Thread-18223",0,57,19,11,0,10,1,0.5789,0.0526,0.0909,0.3333,3.0000,0.5789,0.0053,0.0000,0.0000,0.0000
"Thread-18221",0,54,24,17,1,9,2,0.7083,0.0375,0.0529,0.4444,2.2500,0.7083,0.0083,0.0042,0.0000,0.0000
"Thread-18233",0,47,16,19,1,8,1,1.1875,0.0500,0.0421,0.3404,2.9375,1.1875,0.0063,0.0063,0.0000,0.0000


MODULE SUMMARY
MODULE,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"[kernel.kallsyms]_text",5,5251,4338,2371,271,853,307,0.5466,0.0197,0.0360,0.8261,1.2105,0.5466,0.0071,0.0062,0.0001,0.0002
"/usr/bin/mongod",27,973,981,740,55,150,20,0.7543,0.0153,0.0203,1.0082,0.9918,0.7543,0.0020,0.0056,0.0028,0.0036
