
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,0.000000
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-0 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-1 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-2 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-48 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-49 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-50 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-0(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
0.29,1199.55,0.38,2.62,539.86,73.29,24.37,30.98,16.65,45.41,8.72,22.94,13.76,48.41,31.23,12.46,2.90,0.25,1199.33,0.40,2.52,522.46,79.39,33.74,30.17,14.42,34.91,1.79,20.66,12.46,53.01,37.02,12.70,1.96,0.40,1199.66,0.01,153.30,533.97,62.57,31.59,26.50,1.13,24.60,3.07,20.84,0.68,48.86,35.17,11.35,0.44,0.13,1198.90,0.08,11.97,526.44,78.12,31.42,25.27,19.35,53.76,16.78,20.77,16.21,48.96,28.54,15.10,3.15,0.10,1198.77,0.09,10.94,489.87,49.95,19.29,19.95,9.11,27.48,2.61,18.01,6.85,51.04,32.68,14.27,2.26,0.94,1199.65,0.37,2.72,527.74,85.18,34.36,34.25,15.40,37.97,1.20,23.05,13.71,48.63,34.32,11.63,1.69,18.42,11.11,347.19,
0.21,1199.09,0.33,3.07,571.92,95.91,48.57,27.81,17.24,36.27,3.36,18.97,13.94,30.24,15.40,10.59,3.30,0.26,1199.40,0.40,2.47,528.75,83.56,36.41,31.24,14.63,35.82,1.89,21.19,12.74,51.19,36.36,11.69,1.89,0.10,1198.82,0.01,118.51,551.73,68.42,44.01,20.77,1.41,24.15,3.21,20.22,0.72,48.07,30.53,14.39,0.69,0.14,1199.11,0.18,5.55,533.52,77.08,30.02,24.78,20.03,48.62,10.28,21.77,16.57,46.83,27.73,13.70,3.47,0.11,1197.29,0.12,8.67,522.06,57.93,22.55,24.99,8.96,31.54,2.45,22.32,6.77,43.44,28.57,10.99,2.20,0.84,1199.67,0.41,2.44,616.46,121.73,67.40,36.17,15.33,39.93,2.72,23.61,13.60,46.60,32.67,11.09,1.73,38.07,14.26,295.01,
0.28,1199.53,0.10,10.43,569.45,96.70,49.68,26.50,18.01,40.43,3.58,23.43,13.42,32.30,17.73,8.84,4.60,0.27,1199.61,0.38,2.63,520.03,76.84,30.41,30.78,14.49,33.66,1.71,19.48,12.47,54.57,39.60,11.84,2.02,0.39,1199.80,0.00,212.31,538.45,65.64,38.45,22.59,1.82,20.60,9.28,10.50,0.82,63.12,45.44,14.95,1.00,0.13,1199.05,0.05,19.15,523.11,72.28,29.42,25.20,15.25,42.38,11.39,18.62,12.37,53.17,37.34,11.29,2.88,0.11,1201.09,0.08,12.51,485.00,50.55,19.85,20.64,8.52,21.12,1.87,13.02,6.23,52.37,35.51,13.11,2.29,0.83,1199.75,0.41,2.46,528.88,85.03,34.36,33.81,15.75,103.83,56.99,32.97,13.88,46.93,36.23,7.79,1.87,11.77,7.77,339.08,
0.33,1199.44,0.08,12.04,530.27,77.37,34.36,24.26,17.08,40.77,3.92,22.78,14.08,51.69,35.08,11.79,3.00,0.25,1199.24,0.38,2.61,517.82,79.94,33.62,28.55,16.75,36.18,2.32,19.67,14.19,58.14,41.03,13.35,2.56,0.08,1200.72,0.00,275.84,495.30,63.88,22.54,21.42,16.70,42.73,6.57,23.19,12.96,45.65,28.04,11.67,3.74,0.13,1198.93,0.07,14.79,527.32,81.37,34.04,26.71,18.24,51.25,11.20,24.99,15.06,43.08,26.79,11.25,3.17,0.09,1198.61,0.11,9.14,489.61,53.81,20.10,19.97,12.12,30.95,2.37,19.02,9.56,37.10,23.92,9.22,2.56,0.84,1199.55,0.46,2.18,527.26,87.91,34.60,34.36,17.89,95.18,47.86,32.18,15.14,48.00,35.17,8.96,2.75,21.14,14.61,287.60,
0.29,1199.42,0.11,9.02,546.98,76.17,22.21,30.29,22.28,55.96,14.83,23.87,17.26,26.28,13.78,6.55,5.02,0.28,1199.43,0.40,2.48,527.78,80.33,34.62,29.30,15.10,35.59,2.71,19.95,12.94,57.64,41.25,12.80,2.16,0.41,1199.15,0.00,235.48,546.71,79.51,39.47,21.91,14.01,37.33,9.25,17.02,11.06,54.21,36.54,12.69,2.95,0.15,1199.19,0.03,33.55,522.14,67.61,22.88,21.15,21.70,48.53,9.69,21.13,17.70,39.05,21.43,11.71,4.00,0.13,1199.20,0.07,15.04,438.16,20.30,1.78,4.82,13.17,28.53,1.00,17.62,9.91,45.73,28.39,12.12,3.26,1.04,1199.76,0.22,4.62,529.66,86.41,35.54,34.31,15.36,78.68,36.31,29.05,13.32,49.94,37.36,9.50,2.04,38.13,23.09,348.35,
0.55,1199.47,0.38,2.63,535.94,66.41,17.67,30.90,16.45,36.01,2.55,19.80,13.66,49.11,31.15,13.97,2.79,0.25,1200.30,0.40,2.52,522.55,80.75,35.49,29.77,14.09,33.93,2.19,19.69,12.06,56.33,39.97,13.02,2.04,0.09,1200.85,0.00,385.26,511.95,51.28,23.55,11.29,13.79,24.78,2.40,11.01,11.37,48.99,26.80,17.42,2.42,0.13,1199.06,0.06,15.93,528.93,62.09,25.02,19.43,14.98,51.48,13.21,26.42,11.85,51.21,35.19,10.86,3.12,0.10,1198.72,0.10,9.80,515.26,44.99,14.96,18.30,10.09,33.04,0.81,24.72,7.51,33.80,18.78,10.69,2.58,0.83,1199.61,0.32,3.15,533.37,82.93,34.97,34.29,12.30,36.48,4.58,21.74,10.16,47.61,33.73,10.19,2.14,23.11,14.39,292.75,
0.88,1199.61,0.48,2.07,510.71,86.00,33.61,33.95,17.15,37.33,1.85,21.43,14.05,53.25,34.82,13.71,3.10,0.27,1198.72,0.40,2.49,517.04,79.47,31.94,29.37,17.22,56.89,22.66,19.80,14.44,54.45,39.15,11.31,2.78,0.38,1199.62,0.02,51.92,490.53,57.01,28.53,12.06,13.37,27.25,1.83,14.71,10.71,50.51,33.37,12.73,2.66,0.14,1199.09,0.03,34.89,509.74,63.20,27.96,19.37,13.91,30.63,2.82,17.01,10.80,52.85,36.65,11.06,3.11,0.11,1199.38,0.05,20.19,437.18,20.23,1.70,5.39,12.53,28.45,0.98,17.69,9.79,48.37,31.14,12.66,2.74,0.14,1200.70,0.01,69.97,432.94,19.76,0.04,4.72,14.30,29.60,1.55,16.75,11.29,54.45,38.40,11.55,3.01,11.52,8.15,348.09,
0.95,1199.64,0.48,2.08,513.19,86.15,34.02,32.58,18.07,39.69,4.66,20.55,14.48,50.67,32.82,13.09,3.59,0.26,1200.20,0.39,2.54,544.12,83.27,35.63,30.98,14.95,36.96,5.78,18.59,12.59,59.70,41.31,14.03,2.36,0.09,1198.77,0.19,5.15,428.38,18.65,0.02,4.98,12.04,32.43,4.30,18.29,9.84,42.50,26.05,12.18,2.20,0.12,1200.50,0.03,35.19,503.05,62.23,24.37,20.00,15.43,38.28,4.77,21.52,11.99,63.04,45.24,14.76,3.44,0.10,1198.37,0.06,18.12,435.12,21.39,0.32,4.88,14.90,34.17,2.07,20.39,11.71,51.85,34.57,12.39,3.18,0.11,1198.88,0.22,4.46,433.78,18.21,0.02,4.01,13.51,33.10,3.81,18.21,11.09,42.71,29.05,14.19,2.43,22.79,15.41,281.57,
1.09,1199.84,0.38,2.64,698.75,154.71,93.09,37.88,19.10,47.36,8.08,23.34,15.94,50.84,35.49,11.30,3.16,0.38,1199.67,0.44,2.27,533.15,81.34,28.90,32.02,18.27,38.13,2.57,20.41,15.15,46.32,30.25,11.55,3.12,0.43,1199.16,0.05,20.59,522.01,86.77,38.31,25.39,19.20,18.57,0.42,2.09,16.06,7.16,1.07,2.39,3.14,0.19,1197.91,0.21,4.82,622.29,122.62,68.72,30.69,18.48,45.65,10.01,21.19,14.44,39.53,27.52,6.02,4.04,0.14,1197.16,0.08,12.14,553.93,86.61,41.39,26.99,14.25,13.88,-0.04,2.16,11.76,6.57,0.81,3.01,2.49,0.15,1199.22,0.07,15.04,550.07,75.50,37.64,25.06,10.29,8.67,0.11,1.72,6.85,5.48,0.06,1.97,3.45,54.00,12.79,355.19,
1.00,1199.42,0.42,2.38,596.30,107.24,51.60,35.65,17.39,37.89,2.38,21.15,14.37,41.17,25.89,11.41,3.02,0.28,1199.46,0.42,2.37,554.41,96.31,43.51,33.62,16.50,37.73,3.08,20.47,14.19,47.04,33.51,10.20,2.31,0.13,1199.28,0.05,20.66,567.52,91.76,37.77,32.59,17.56,28.32,8.40,5.13,14.79,7.90,2.50,2.36,2.77,0.15,1199.34,0.08,13.17,561.78,86.36,36.42,29.64,16.56,34.80,4.99,17.44,12.37,32.51,21.24,5.49,4.20,0.12,1200.64,0.15,6.49,571.74,85.71,38.28,31.33,12.47,12.78,0.49,2.41,9.88,9.21,3.63,3.09,2.59,0.13,1197.52,0.06,17.71,565.20,90.86,38.19,32.71,16.83,16.25,0.11,1.89,14.25,5.57,1.12,2.10,2.58,56.46,19.77,289.90,
0.96,1199.67,0.45,2.21,560.61,89.12,34.48,32.27,20.60,75.00,33.91,25.18,15.90,44.68,30.53,8.17,4.69,0.36,1198.80,0.46,2.17,556.00,96.25,45.78,32.79,15.73,35.62,0.85,21.11,13.67,51.78,36.23,12.36,2.06,0.41,1200.14,0.07,14.60,553.63,80.27,34.47,30.80,12.11,12.80,0.49,2.40,9.91,5.86,0.61,2.38,2.20,0.11,1198.76,0.10,9.96,570.41,95.13,38.95,30.87,20.68,63.86,26.77,20.20,16.89,44.39,32.87,5.75,3.79,0.10,1199.37,0.08,13.24,564.55,92.97,47.21,29.09,12.32,12.48,0.83,2.50,9.15,9.89,3.01,3.33,3.17,0.10,1200.56,0.06,16.20,562.84,84.53,40.64,27.45,13.65,13.00,0.11,1.73,11.16,4.54,0.08,1.97,2.49,33.79,15.58,335.61,
0.27,1199.28,0.25,4.04,580.14,96.38,45.95,29.47,17.82,17.95,0.41,4.32,13.22,9.86,0.89,3.85,4.60,0.83,1199.62,0.47,2.12,544.87,93.37,42.29,32.65,16.78,18.90,0.64,3.94,14.32,8.38,1.31,4.10,2.47,0.09,1198.26,0.26,3.87,539.70,78.07,34.31,26.52,14.16,16.39,0.44,4.03,11.92,7.80,0.95,4.08,2.24,0.12,1198.94,0.16,6.30,536.14,85.55,31.37,31.33,18.99,20.06,0.47,4.07,15.51,8.83,0.99,3.85,3.48,0.10,1198.73,0.06,17.15,558.14,77.99,33.24,27.90,13.16,14.05,0.36,3.87,9.81,8.67,0.87,3.97,3.34,0.11,1199.13,0.39,2.58,560.38,79.89,31.48,28.90,16.89,19.70,0.43,4.96,14.32,14.30,1.05,10.11,2.57,29.22,15.27,277.74,
11.04,2644.81,0.08,12.41,580.93,96.58,46.74,28.37,18.32,66.59,26.96,24.81,14.83,47.32,34.74,7.80,3.49,11.51,2616.74,0.51,1.97,524.92,89.74,39.16,33.60,14.87,35.46,1.04,21.58,12.85,47.16,31.56,12.30,2.02,11.17,2648.94,0.03,36.55,548.78,89.10,42.83,29.72,12.56,12.58,0.16,2.13,10.29,8.52,3.26,2.38,2.27,11.35,2543.46,0.21,4.69,556.80,98.81,43.46,34.31,17.99,67.85,26.64,26.40,14.82,42.79,29.07,9.18,3.18,10.79,2667.77,0.05,19.08,567.59,85.57,39.18,30.37,11.64,10.61,0.00,2.09,8.51,6.27,0.39,2.37,3.12,11.64,2659.87,0.03,33.96,537.85,83.09,35.69,30.86,13.10,32.52,7.66,14.66,10.20,27.72,17.65,6.30,2.90,38.36,22.00,664.12,
0.19,1199.08,0.13,7.62,604.93,96.25,47.98,30.65,13.99,63.12,27.03,25.08,11.01,46.23,33.83,8.00,2.98,0.82,1199.63,0.47,2.15,536.47,93.89,40.21,33.57,18.66,39.08,0.83,22.24,16.01,49.65,34.05,11.92,2.65,0.11,1199.21,0.02,50.36,552.05,83.13,34.27,30.70,15.44,13.63,0.05,2.01,11.57,10.79,3.35,2.83,3.87,0.28,1199.38,0.30,3.30,603.55,108.44,50.29,34.96,19.95,68.26,25.91,26.28,16.07,45.30,31.44,8.88,3.87,0.11,1196.99,0.06,15.50,543.73,68.93,22.42,32.66,11.57,10.75,-0.02,2.10,8.67,6.49,0.46,2.57,2.89,0.12,1197.42,0.02,51.45,538.63,83.72,29.05,32.76,19.45,33.76,4.52,13.90,15.35,30.35,18.92,6.57,4.10,17.99,8.64,279.38,
0.26,1199.28,0.23,4.41,566.75,72.18,22.52,29.97,17.42,64.46,26.10,24.84,13.51,46.15,32.62,8.13,3.91,0.86,1199.66,0.41,2.42,545.00,90.17,40.04,33.38,15.15,36.61,0.70,22.43,13.48,47.99,33.35,11.98,1.67,0.41,1199.72,0.07,14.25,594.50,90.63,41.87,32.35,12.76,13.34,0.32,2.08,10.94,8.96,3.96,2.58,1.82,0.28,1199.40,0.21,4.69,589.68,103.15,46.47,34.35,19.07,70.12,27.79,26.47,15.86,43.99,30.32,9.21,3.21,0.12,1200.78,0.04,23.54,541.99,67.79,21.27,32.59,10.54,10.12,0.00,2.14,7.98,5.36,0.07,2.53,2.56,0.14,1200.31,0.06,17.51,545.66,75.14,26.31,33.24,12.33,32.54,7.55,14.76,10.23,26.35,18.26,5.22,2.10,42.29,20.77,333.30,
0.18,1199.14,0.21,4.73,560.64,86.31,37.71,28.27,17.17,64.47,26.16,24.94,13.36,46.59,33.34,7.89,3.80,0.78,1199.67,0.45,2.20,537.01,89.38,39.77,32.99,15.25,36.47,0.71,22.26,13.50,47.31,32.96,11.67,1.74,0.12,1199.33,0.31,3.23,548.77,75.14,29.46,30.01,13.64,13.58,0.36,2.04,11.18,9.16,3.67,2.67,2.46,0.25,1199.43,0.32,3.13,586.68,99.34,43.71,33.68,19.14,74.74,31.77,26.98,15.99,47.33,33.50,9.34,3.15,0.10,1197.08,0.06,15.84,540.44,72.63,26.69,32.46,10.87,10.27,0.02,1.98,8.26,8.83,3.92,2.64,2.60,0.12,1197.37,0.37,2.70,542.57,76.53,29.21,32.08,12.93,29.61,4.96,14.35,10.29,28.07,18.06,6.59,2.63,16.30,8.67,276.79,
0.17,1200.16,0.15,6.60,567.58,90.56,40.66,28.36,18.28,64.62,28.13,22.51,13.98,50.89,35.26,9.78,4.29,0.75,1199.96,0.47,2.15,536.64,86.79,39.04,32.98,13.47,12.30,0.14,1.86,10.31,5.67,0.88,1.72,3.15,0.42,1199.69,0.10,10.23,552.86,96.02,46.42,31.84,15.55,36.73,0.74,22.40,13.60,48.79,33.70,12.11,1.95,0.26,1200.03,0.24,4.24,576.67,103.95,47.86,33.93,19.17,65.78,24.85,24.96,15.98,44.75,31.43,9.02,3.19,0.10,1198.10,0.07,14.30,544.32,77.37,31.62,31.00,11.87,11.21,0.14,1.78,9.30,5.29,0.89,1.85,2.58,0.11,1200.87,0.06,16.43,535.76,71.97,28.84,31.37,9.37,24.70,3.16,14.74,6.80,29.92,20.62,5.80,2.57,16.54,8.75,339.58,
0.25,1199.32,0.12,8.14,664.97,105.00,59.99,29.61,19.14,42.95,8.24,19.45,15.26,47.83,34.20,8.68,3.88,0.11,1198.46,0.36,2.80,575.69,88.55,49.99,27.17,9.47,9.33,0.16,2.01,7.16,4.23,0.07,1.72,2.31,0.80,1199.62,0.44,2.26,534.89,88.39,37.86,33.66,15.46,36.41,0.67,22.28,13.46,47.84,33.62,11.32,2.00,0.28,1198.70,0.31,3.21,642.26,126.71,66.83,36.75,19.17,39.55,1.71,21.90,15.95,47.14,32.68,9.84,3.23,0.11,1199.18,0.30,3.38,537.81,77.15,27.24,33.67,13.76,13.39,0.25,2.09,11.05,4.96,0.00,2.32,2.71,0.12,1197.53,0.09,11.66,535.91,74.54,28.42,34.33,9.46,24.16,2.47,14.38,7.31,29.69,20.24,5.99,2.16,21.24,9.64,289.15,
0.22,1198.35,0.23,4.43,621.45,114.47,60.26,31.66,18.86,50.76,13.58,22.93,14.26,51.17,36.28,8.24,4.60,0.12,1198.64,0.44,2.29,587.19,90.92,48.95,25.09,14.94,14.32,0.87,2.22,11.23,8.43,2.26,2.20,3.71,1.07,1208.10,0.44,2.29,535.21,92.01,37.75,33.29,19.69,39.42,0.71,22.36,16.35,49.48,33.52,11.71,3.33,0.27,1199.46,0.29,3.47,634.92,125.98,65.46,36.36,20.20,49.28,19.71,13.21,16.36,32.56,23.33,4.72,3.84,0.10,1198.78,0.23,4.44,527.22,77.42,29.43,28.20,17.14,29.80,1.76,14.34,13.70,18.23,8.82,5.10,3.44,0.10,1252.94,0.07,13.70,524.46,80.55,29.90,32.59,15.45,29.47,3.14,14.35,11.98,30.20,19.75,5.89,3.47,19.90,8.78,291.36,
0.39,1199.50,0.33,3.04,567.74,81.21,29.84,31.55,17.56,45.44,10.69,20.99,13.76,46.20,32.83,8.13,3.80,0.13,1199.35,0.38,2.66,571.05,97.09,62.86,26.39,5.01,4.93,0.18,1.88,2.87,4.79,0.91,1.74,2.14,0.83,1199.63,0.44,2.29,545.60,90.43,40.42,33.01,15.49,36.65,0.73,22.37,13.56,47.90,34.10,11.03,1.93,0.33,1199.51,0.19,5.13,615.80,114.15,56.62,35.62,17.96,45.10,7.64,22.66,14.80,44.93,30.21,10.32,3.16,0.13,1199.45,0.22,4.60,523.52,72.58,25.62,29.81,14.19,13.26,0.11,1.53,11.62,5.25,0.89,1.82,2.57,0.12,1198.97,0.07,13.75,542.57,75.23,28.93,32.93,9.86,26.05,4.09,14.81,7.15,28.82,19.71,5.43,2.70,36.27,16.53,290.48,
0.23,1199.28,0.17,5.77,572.63,81.43,30.24,30.22,19.04,43.25,9.35,18.39,15.50,21.94,8.36,9.48,3.54,0.10,1196.50,0.42,2.38,566.18,91.91,52.08,25.16,12.76,17.21,2.53,4.42,10.26,19.87,11.14,5.90,2.49,1.09,1207.68,0.44,2.27,580.26,105.56,54.35,33.32,15.81,38.83,2.14,22.99,13.70,48.02,34.04,10.93,2.12,0.24,1199.31,0.14,7.35,606.64,115.12,59.10,34.42,18.19,86.42,42.37,28.87,15.18,45.79,32.98,8.16,3.01,0.09,1198.88,0.20,5.08,511.46,70.53,28.77,24.56,14.45,14.02,0.07,2.12,11.83,5.04,0.46,2.21,2.62,0.09,1264.24,0.07,14.08,536.83,74.73,36.58,25.20,10.01,28.92,4.31,17.21,7.39,27.43,18.74,4.63,2.62,42.18,16.16,299.37,
0.33,1199.51,0.14,7.13,627.32,117.00,60.70,30.60,21.96,53.96,9.97,25.91,18.07,22.71,11.00,7.05,3.89,0.12,1199.03,0.43,2.35,528.17,88.30,45.99,27.44,12.62,12.24,0.11,1.97,10.15,5.14,0.93,1.74,2.47,0.81,1199.65,0.43,2.30,590.35,110.80,57.78,35.08,15.46,38.70,2.33,22.94,13.43,47.51,33.73,10.82,2.03,0.27,1199.39,0.19,5.33,653.39,141.42,82.41,35.47,18.55,94.60,48.18,30.93,15.49,40.21,28.23,7.62,3.06,0.10,1200.85,0.19,5.15,516.83,73.37,29.32,26.89,14.64,13.97,0.14,1.80,12.03,5.29,0.89,1.82,2.61,0.10,1198.71,0.08,12.97,537.99,78.75,36.18,28.83,10.12,28.57,4.26,17.04,7.27,29.32,20.15,4.74,2.85,48.33,15.68,293.01,
0.29,1199.40,0.11,9.12,637.72,117.62,63.07,30.52,20.13,48.41,8.07,24.12,16.22,21.50,11.51,5.41,3.91,0.11,1200.82,0.50,1.99,541.46,84.84,46.43,24.08,12.01,11.69,0.11,1.99,9.59,4.75,1.29,1.72,2.42,1.08,1202.01,0.45,2.22,534.63,87.97,38.26,32.88,15.43,36.52,0.82,22.32,13.37,48.55,33.72,11.64,2.06,0.27,1199.29,0.15,6.68,646.34,130.71,72.72,35.09,18.53,69.33,27.78,26.26,15.28,44.06,30.51,9.17,3.24,0.09,1198.43,0.19,5.40,511.17,71.45,30.22,24.07,14.86,14.04,0.16,1.80,12.08,5.30,0.32,1.82,2.78,0.10,1201.08,0.06,17.20,522.33,71.07,26.26,30.71,10.23,24.95,3.00,14.79,7.16,30.88,20.72,6.10,3.07,19.42,8.58,289.11,
0.24,1199.24,0.26,3.88,603.48,103.12,51.96,28.57,19.14,46.98,10.90,21.59,14.49,48.54,34.19,8.29,4.65,0.12,1198.84,0.48,2.09,526.24,87.66,43.97,26.81,14.70,13.89,0.09,1.83,11.97,3.88,0.00,1.15,2.73,0.71,1199.95,0.45,2.23,535.46,87.21,37.89,31.77,16.28,15.13,0.27,2.04,12.82,10.28,4.51,2.31,3.47,0.33,1199.37,0.36,2.77,683.28,153.76,90.94,37.54,20.59,69.15,26.28,25.68,17.18,54.19,38.96,10.83,3.41,0.09,1198.48,0.17,6.01,508.25,69.92,29.13,23.86,14.58,13.51,0.02,1.73,11.76,4.82,0.00,1.78,2.82,0.09,1198.35,0.07,14.21,517.59,75.66,28.90,28.13,16.17,30.01,3.19,13.74,13.09,29.93,19.67,6.63,3.09,23.09,7.95,289.97,
0.25,1199.43,0.05,19.78,587.03,99.88,49.74,28.03,18.69,45.62,7.12,24.29,14.21,19.75,9.74,4.82,4.48,0.13,1199.17,0.45,2.23,524.37,89.63,47.12,26.71,13.12,12.95,0.18,1.95,10.82,4.15,0.00,1.72,2.30,0.41,1199.16,0.35,2.88,600.30,99.40,56.38,25.25,14.15,13.70,0.20,2.08,11.41,9.31,3.69,2.31,2.74,0.95,1199.61,0.40,2.51,605.24,122.88,64.47,36.23,19.18,96.24,49.18,30.86,16.20,49.07,35.79,9.24,2.99,0.13,1199.13,0.24,4.20,501.34,76.04,28.98,27.36,17.04,16.83,0.30,2.39,14.14,4.83,0.39,1.82,2.90,0.11,1199.30,0.21,4.71,533.16,76.70,33.80,26.00,12.79,31.85,6.64,14.66,10.55,26.24,16.86,6.21,2.24,39.80,12.25,290.69,
0.38,1199.49,0.16,6.27,569.64,83.61,32.12,30.63,18.63,48.49,11.93,22.19,14.36,48.59,35.28,7.55,4.27,0.12,1198.81,0.27,3.75,525.67,84.45,46.29,26.04,9.64,10.38,0.75,2.24,7.39,9.14,5.25,1.68,2.25,0.11,1200.84,0.38,2.66,567.17,93.98,52.09,26.12,13.59,11.97,0.02,2.01,9.93,10.29,3.06,2.88,3.65,0.91,1199.64,0.28,3.62,693.02,157.01,95.03,38.31,19.15,64.62,21.55,26.84,16.22,48.94,34.42,10.53,2.93,0.17,1197.90,0.36,2.81,515.34,83.12,33.67,32.28,15.21,33.89,0.77,20.18,12.95,42.16,28.49,10.30,2.27,0.09,1196.08,0.22,4.61,522.03,68.26,29.20,24.75,11.91,26.57,3.47,13.52,9.58,28.71,18.56,7.00,2.33,47.10,12.13,307.24,
0.25,1199.45,0.08,12.24,590.35,81.37,44.14,30.25,3.67,30.78,4.35,23.76,2.67,21.22,13.61,5.74,1.01,0.11,1198.79,0.06,16.86,541.46,74.88,45.30,23.68,3.49,4.97,0.20,2.24,2.52,6.18,3.53,1.74,0.97,0.38,1199.63,0.39,2.56,555.13,80.97,51.00,24.59,3.25,4.77,0.25,2.11,2.41,6.85,3.12,2.45,0.84,0.85,1199.67,0.37,2.73,630.10,115.54,72.29,36.90,3.13,51.31,22.05,26.91,2.35,46.41,33.97,10.58,0.78,0.25,1199.34,0.36,2.78,512.98,70.75,31.63,33.22,4.00,22.97,0.76,19.67,2.55,40.87,27.93,10.31,1.45,0.09,1201.38,0.22,4.58,521.06,57.31,24.09,27.44,3.80,19.30,3.25,13.38,2.67,27.47,19.65,6.00,1.13,34.35,11.08,291.68,
